date ,area,industry,occupation,number_of_jobs 
2009,UK,Administrative and support service activities,Skilled Trades Occupations,133621
2009,UK,Public administration and defence; compulsory social security,Skilled Trades Occupations,42314
2009,UK,Education,Skilled Trades Occupations,37031
2009,UK,Human health and social work activities,Skilled Trades Occupations,44996
2009,UK,"Arts, entertainment and recreation",Skilled Trades Occupations,55000
2009,UK,Other service activities,Skilled Trades Occupations,56225
2009,UK,Total in all industries,Skilled Trades Occupations,2911831
2009,UK,Primary and utilities,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",49050
2009,UK,Manufacturing,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",69156
2009,UK,Construction,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",28774
2009,UK,Wholesale and motor trades,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",117833
2009,UK,Retail ,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",1342702
2009,UK,Transportation and storage,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",80825
2009,UK,Accommodation and food service activities,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",109511
2009,UK,Information and communication,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",58372
2009,UK,Financial and insurance activities,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",97506
2009,UK,"Real estate; Professional, scientific and technical","Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",94333
2009,UK,Administrative and support service activities,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",176996
2009,UK,Public administration and defence; compulsory social security,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",94831
2009,UK,Education,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",582022
2009,UK,Human health and social work activities,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",1215276
2009,UK,"Arts, entertainment and recreation","Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",103062
2009,UK,Other service activities,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",269967
2009,UK,Total in all industries,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",4490216
2009,UK,Primary and utilities,"Process, Plant And Machine Operatives; and Elementary Occupations",247498
2009,UK,Manufacturing,"Process, Plant And Machine Operatives; and Elementary Occupations",795467
2009,UK,Construction,"Process, Plant And Machine Operatives; and Elementary Occupations",289598
2009,UK,Wholesale and motor trades,"Process, Plant And Machine Operatives; and Elementary Occupations",268059
2009,UK,Retail ,"Process, Plant And Machine Operatives; and Elementary Occupations",412194
2009,UK,Transportation and storage,"Process, Plant And Machine Operatives; and Elementary Occupations",787280
2009,UK,Accommodation and food service activities,"Process, Plant And Machine Operatives; and Elementary Occupations",687312
2009,UK,Information and communication,"Process, Plant And Machine Operatives; and Elementary Occupations",27299
2009,UK,Financial and insurance activities,"Process, Plant And Machine Operatives; and Elementary Occupations",16210
2009,UK,"Real estate; Professional, scientific and technical","Process, Plant And Machine Operatives; and Elementary Occupations",54638
2009,UK,Administrative and support service activities,"Process, Plant And Machine Operatives; and Elementary Occupations",430679
2009,UK,Public administration and defence; compulsory social security,"Process, Plant And Machine Operatives; and Elementary Occupations",109734
2009,UK,Education,"Process, Plant And Machine Operatives; and Elementary Occupations",301216
2009,UK,Human health and social work activities,"Process, Plant And Machine Operatives; and Elementary Occupations",206629
2009,UK,"Arts, entertainment and recreation","Process, Plant And Machine Operatives; and Elementary Occupations",102948
2009,UK,Other service activities,"Process, Plant And Machine Operatives; and Elementary Occupations",71208
2009,UK,Total in all industries,"Process, Plant And Machine Operatives; and Elementary Occupations",4807969
2009,UK,Primary and utilities,Total in all occupations,790269
2009,UK,Manufacturing,Total in all occupations,2713413
2009,UK,Construction,Total in all occupations,2034280
2009,UK,Wholesale and motor trades,Total in all occupations,1110535
2009,UK,Retail ,Total in all occupations,2554717
2009,UK,Transportation and storage,Total in all occupations,1225825
2009,UK,Accommodation and food service activities,Total in all occupations,1286205
2009,UK,Information and communication,Total in all occupations,758106
2009,UK,Financial and insurance activities,Total in all occupations,849724
2009,UK,"Real estate; Professional, scientific and technical",Total in all occupations,1676340
2009,UK,Administrative and support service activities,Total in all occupations,1155174
2009,UK,Public administration and defence; compulsory social security,Total in all occupations,1692469
2009,UK,Education,Total in all occupations,2723942
2009,UK,Human health and social work activities,Total in all occupations,3491882
2009,UK,"Arts, entertainment and recreation",Total in all occupations,673338
2009,UK,Other service activities,Total in all occupations,699620
2009,UK,Total in all industries,Total in all occupations,25435839
2010,London,Primary and utilities,"Managers, Directors And Senior Officials",3127
2010,London,Manufacturing,"Managers, Directors And Senior Officials",23620
2010,London,Construction,"Managers, Directors And Senior Officials",35485
2010,London,Wholesale and motor trades,"Managers, Directors And Senior Officials",19345
2010,London,Retail ,"Managers, Directors And Senior Officials",55373
2010,London,Transportation and storage,"Managers, Directors And Senior Officials",23428
2010,London,Accommodation and food service activities,"Managers, Directors And Senior Officials",21934
2010,London,Information and communication,"Managers, Directors And Senior Officials",34410
2010,London,Financial and insurance activities,"Managers, Directors And Senior Officials",81386
2010,London,"Real estate; Professional, scientific and technical","Managers, Directors And Senior Officials",74579
2010,London,Administrative and support service activities,"Managers, Directors And Senior Officials",23917
2010,London,Public administration and defence; compulsory social security,"Managers, Directors And Senior Officials",35703
2010,London,Education,"Managers, Directors And Senior Officials",10312
2010,London,Human health and social work activities,"Managers, Directors And Senior Officials",34135
2010,London,"Arts, entertainment and recreation","Managers, Directors And Senior Officials",14340
2010,London,Other service activities,"Managers, Directors And Senior Officials",11429
2010,London,Total in all industries,"Managers, Directors And Senior Officials",502523
2010,London,Primary and utilities,Professional Occupations,7593
2010,London,Manufacturing,Professional Occupations,26757
2010,London,Construction,Professional Occupations,36443
2010,London,Wholesale and motor trades,Professional Occupations,5311
2010,London,Retail ,Professional Occupations,13855
2010,London,Transportation and storage,Professional Occupations,14111
2010,London,Accommodation and food service activities,Professional Occupations,4865
2010,London,Information and communication,Professional Occupations,110473
2010,London,Financial and insurance activities,Professional Occupations,84424
2010,London,"Real estate; Professional, scientific and technical",Professional Occupations,201858
2010,London,Administrative and support service activities,Professional Occupations,18168
2010,London,Public administration and defence; compulsory social security,Professional Occupations,72896
2010,London,Education,Professional Occupations,230532
2010,London,Human health and social work activities,Professional Occupations,179274
2010,London,"Arts, entertainment and recreation",Professional Occupations,25285
2010,London,Other service activities,Professional Occupations,24159
2010,London,Total in all industries,Professional Occupations,1056004
2010,London,Primary and utilities,Associate Professional And Technical Occupations,3141
2010,London,Manufacturing,Associate Professional And Technical Occupations,27698
2010,London,Construction,Associate Professional And Technical Occupations,14959
2010,London,Wholesale and motor trades,Associate Professional And Technical Occupations,17422
2010,London,Retail ,Associate Professional And Technical Occupations,30555
2010,London,Transportation and storage,Associate Professional And Technical Occupations,18392
2010,London,Accommodation and food service activities,Associate Professional And Technical Occupations,9851
2010,London,Information and communication,Associate Professional And Technical Occupations,91718
2010,London,Financial and insurance activities,Associate Professional And Technical Occupations,141354
2010,London,"Real estate; Professional, scientific and technical",Associate Professional And Technical Occupations,148668
2010,London,Administrative and support service activities,Associate Professional And Technical Occupations,40309
2010,London,Public administration and defence; compulsory social security,Associate Professional And Technical Occupations,106903
2010,London,Education,Associate Professional And Technical Occupations,44159
2010,London,Human health and social work activities,Associate Professional And Technical Occupations,67133
2010,London,"Arts, entertainment and recreation",Associate Professional And Technical Occupations,69245
2010,London,Other service activities,Associate Professional And Technical Occupations,18125
2010,London,Total in all industries,Associate Professional And Technical Occupations,849632
2010,London,Administrative and support service activities,Administrative And Secretarial Occupations,2764
2010,London,Public administration and defence; compulsory social security,Administrative And Secretarial Occupations,15652
2010,London,Education,Administrative And Secretarial Occupations,19339
2010,London,Human health and social work activities,Administrative And Secretarial Occupations,20202
2010,London,"Arts, entertainment and recreation",Administrative And Secretarial Occupations,28507
2010,London,Other service activities,Administrative And Secretarial Occupations,27852
2010,London,Total in all industries,Administrative And Secretarial Occupations,13111
2010,London,Administrative and support service activities,Administrative And Secretarial Occupations,20202
2010,London,Public administration and defence; compulsory social security,Administrative And Secretarial Occupations,66449
2010,London,Education,Administrative And Secretarial Occupations,69371
2010,London,Human health and social work activities,Administrative And Secretarial Occupations,27781
2010,London,"Arts, entertainment and recreation",Administrative And Secretarial Occupations,53598
2010,London,Other service activities,Administrative And Secretarial Occupations,34682
2010,London,Total in all industries,Administrative And Secretarial Occupations,61919
2010,London,Administrative and support service activities,Administrative And Secretarial Occupations,16818
2010,London,Public administration and defence; compulsory social security,Administrative And Secretarial Occupations,14980
2010,London,Education,Administrative And Secretarial Occupations,493227
2010,London,Primary and utilities,Skilled Trades Occupations,3654
2010,London,Manufacturing,Skilled Trades Occupations,31778
2010,London,Construction,Skilled Trades Occupations,140566
2010,London,Wholesale and motor trades,Skilled Trades Occupations,13801
2010,London,Retail ,Skilled Trades Occupations,10406
2010,London,Transportation and storage,Skilled Trades Occupations,10735
2010,London,Accommodation and food service activities,Skilled Trades Occupations,42749
2010,London,Information and communication,Skilled Trades Occupations,10334
2010,London,Financial and insurance activities,Skilled Trades Occupations,1851
2010,London,"Real estate; Professional, scientific and technical",Skilled Trades Occupations,8606
2010,London,Administrative and support service activities,Skilled Trades Occupations,12839
2010,London,Public administration and defence; compulsory social security,Skilled Trades Occupations,1892
2010,London,Education,Skilled Trades Occupations,3370
2010,London,Human health and social work activities,Skilled Trades Occupations,3105
2010,London,"Arts, entertainment and recreation",Skilled Trades Occupations,9549
2010,London,Other service activities,Skilled Trades Occupations,7961
2010,London,Total in all industries,Skilled Trades Occupations,313196
2010,London,Primary and utilities,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",1230
2010,London,Manufacturing,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",6962
2010,London,Construction,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",3405
2010,London,Wholesale and motor trades,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",15073
2010,London,Retail ,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",179523
2010,London,Transportation and storage,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",36999
2010,London,Accommodation and food service activities,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",16289
2010,London,Information and communication,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",6958
2010,London,Financial and insurance activities,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",9561
2010,London,"Real estate; Professional, scientific and technical","Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",24004
2010,London,Administrative and support service activities,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",26946
2010,London,Public administration and defence; compulsory social security,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",14447
2010,London,Education,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",83526
2010,London,Human health and social work activities,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",118398
2010,London,"Arts, entertainment and recreation","Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",17624
2010,London,Other service activities,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",28626
2010,London,Total in all industries,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",589571
2010,London,Primary and utilities,"Process, Plant And Machine Operatives; and Elementary Occupations",10589
2010,London,Manufacturing,"Process, Plant And Machine Operatives; and Elementary Occupations",25527
2010,London,Construction,"Process, Plant And Machine Operatives; and Elementary Occupations",31944
2010,London,Wholesale and motor trades,"Process, Plant And Machine Operatives; and Elementary Occupations",20411
2010,London,Retail ,"Process, Plant And Machine Operatives; and Elementary Occupations",31344
2010,London,Transportation and storage,"Process, Plant And Machine Operatives; and Elementary Occupations",109145
2010,London,Accommodation and food service activities,"Process, Plant And Machine Operatives; and Elementary Occupations",102934
2010,London,Information and communication,"Process, Plant And Machine Operatives; and Elementary Occupations",6164
2010,London,Financial and insurance activities,"Process, Plant And Machine Operatives; and Elementary Occupations",3005
2010,London,"Real estate; Professional, scientific and technical","Process, Plant And Machine Operatives; and Elementary Occupations",13191
2010,London,Administrative and support service activities,"Process, Plant And Machine Operatives; and Elementary Occupations",75585
2010,London,Public administration and defence; compulsory social security,"Process, Plant And Machine Operatives; and Elementary Occupations",14670
2010,London,Education,"Process, Plant And Machine Operatives; and Elementary Occupations",29059
2010,London,Human health and social work activities,"Process, Plant And Machine Operatives; and Elementary Occupations",13443
2010,London,"Arts, entertainment and recreation","Process, Plant And Machine Operatives; and Elementary Occupations",11905
2010,London,Other service activities,"Process, Plant And Machine Operatives; and Elementary Occupations",9016
2010,London,Total in all industries,"Process, Plant And Machine Operatives; and Elementary Occupations",507932
2010,London,Primary and utilities,Total in all occupations,32098
2010,London,Manufacturing,Total in all occupations,157994
2010,London,Construction,Total in all occupations,282141
2010,London,Wholesale and motor trades,Total in all occupations,111565
2010,London,Retail ,Total in all occupations,349563
2010,London,Transportation and storage,Total in all occupations,240662
2010,London,Accommodation and food service activities,Total in all occupations,211733
2010,London,Information and communication,Total in all occupations,280259
2010,London,Financial and insurance activities,Total in all occupations,388030
2010,London,"Real estate; Professional, scientific and technical",Total in all occupations,540277
2010,London,Administrative and support service activities,Total in all occupations,225545
2010,London,Public administration and defence; compulsory social security,Total in all occupations,300109
2010,London,Education,Total in all occupations,435640
2010,London,Human health and social work activities,Total in all occupations,477407
2010,London,"Arts, entertainment and recreation",Total in all occupations,164766
2010,London,Other service activities,Total in all occupations,114296
2010,London,Total in all industries,Total in all occupations,4312085
2010,UK,Primary and utilities,"Managers, Directors And Senior Officials",93880
2010,UK,Manufacturing,"Managers, Directors And Senior Officials",330832
2010,UK,Construction,"Managers, Directors And Senior Officials",202693
2010,UK,Wholesale and motor trades,"Managers, Directors And Senior Officials",174615
2010,UK,Retail ,"Managers, Directors And Senior Officials",333524
2010,UK,Transportation and storage,"Managers, Directors And Senior Officials",89623
2010,UK,Accommodation and food service activities,"Managers, Directors And Senior Officials",183931
2010,UK,Information and communication,"Managers, Directors And Senior Officials",93616
2010,UK,Financial and insurance activities,"Managers, Directors And Senior Officials",93978
2010,UK,"Real estate; Professional, scientific and technical","Managers, Directors And Senior Officials",217756
2010,UK,Administrative and support service activities,"Managers, Directors And Senior Officials",98295
2010,UK,Public administration and defence; compulsory social security,"Managers, Directors And Senior Officials",155687
2010,UK,Education,"Managers, Directors And Senior Officials",62422
2010,UK,Human health and social work activities,"Managers, Directors And Senior Officials",221057
2010,UK,"Arts, entertainment and recreation","Managers, Directors And Senior Officials",69136
2010,UK,Other service activities,"Managers, Directors And Senior Officials",55899
2010,UK,Total in all industries,"Managers, Directors And Senior Officials",2476944
2010,UK,Primary and utilities,Professional Occupations,79659
2010,UK,Manufacturing,Professional Occupations,328620
2010,UK,Construction,Professional Occupations,180018
2010,UK,Wholesale and motor trades,Professional Occupations,36084
2010,UK,Retail ,Professional Occupations,63106
2010,UK,Transportation and storage,Professional Occupations,33500
2010,UK,Accommodation and food service activities,Professional Occupations,6864
2010,UK,Information and communication,Professional Occupations,304827
2010,UK,Financial and insurance activities,Professional Occupations,88721
2010,UK,"Real estate; Professional, scientific and technical",Professional Occupations,538453
2010,UK,Administrative and support service activities,Professional Occupations,50254
2010,UK,Public administration and defence; compulsory social security,Professional Occupations,275624
2010,UK,Education,Professional Occupations,1356704
2010,UK,Human health and social work activities,Professional Occupations,1086131
2010,UK,"Arts, entertainment and recreation",Professional Occupations,46923
2010,UK,Other service activities,Professional Occupations,99988
2010,UK,Total in all industries,Professional Occupations,4575476
2010,UK,Primary and utilities,Associate Professional And Technical Occupations,64075
2010,UK,Manufacturing,Associate Professional And Technical Occupations,329670
2010,UK,Construction,Associate Professional And Technical Occupations,103341
2010,UK,Wholesale and motor trades,Associate Professional And Technical Occupations,116923
2010,UK,Retail ,Associate Professional And Technical Occupations,120991
2010,UK,Transportation and storage,Associate Professional And Technical Occupations,71709
2010,UK,Accommodation and food service activities,Associate Professional And Technical Occupations,27433
2010,UK,Information and communication,Associate Professional And Technical Occupations,177537
2010,UK,Financial and insurance activities,Associate Professional And Technical Occupations,241111
2010,UK,"Real estate; Professional, scientific and technical",Associate Professional And Technical Occupations,415865
2010,UK,Administrative and support service activities,Associate Professional And Technical Occupations,125309
2010,UK,Public administration and defence; compulsory social security,Associate Professional And Technical Occupations,572207
2010,UK,Education,Associate Professional And Technical Occupations,271371
2010,UK,Human health and social work activities,Associate Professional And Technical Occupations,349984
2010,UK,"Arts, entertainment and recreation",Associate Professional And Technical Occupations,214597
2010,UK,Other service activities,Associate Professional And Technical Occupations,77987
2010,UK,Total in all industries,Associate Professional And Technical Occupations,3280110
2010,UK,Primary and utilities,Administrative And Secretarial Occupations,67403
2010,UK,Manufacturing,Administrative And Secretarial Occupations,229561
2010,UK,Construction,Administrative And Secretarial Occupations,147207
2010,UK,Wholesale and motor trades,Administrative And Secretarial Occupations,154983
2010,UK,Retail ,Administrative And Secretarial Occupations,151386
2010,UK,Transportation and storage,Administrative And Secretarial Occupations,107964
2010,UK,Accommodation and food service activities,Administrative And Secretarial Occupations,61800
2010,UK,Information and communication,Administrative And Secretarial Occupations,65299
2010,UK,Financial and insurance activities,Administrative And Secretarial Occupations,262587
2010,UK,"Real estate; Professional, scientific and technical",Administrative And Secretarial Occupations,306046
2010,UK,Administrative and support service activities,Administrative And Secretarial Occupations,127381
2010,UK,Public administration and defence; compulsory social security,Administrative And Secretarial Occupations,441060
2010,UK,Education,Administrative And Secretarial Occupations,219111
2010,UK,Human health and social work activities,Administrative And Secretarial Occupations,375635
2010,UK,"Arts, entertainment and recreation",Administrative And Secretarial Occupations,91889
2010,UK,Other service activities,Administrative And Secretarial Occupations,72440
2010,UK,Total in all industries,Administrative And Secretarial Occupations,2881752
2010,UK,Primary and utilities,Skilled Trades Occupations,238500
2010,UK,Manufacturing,Skilled Trades Occupations,620434
2010,UK,Construction,Skilled Trades Occupations,989070
2010,UK,Wholesale and motor trades,Skilled Trades Occupations,215574
2010,UK,Retail ,Skilled Trades Occupations,98429
2010,UK,Transportation and storage,Skilled Trades Occupations,42707
2010,UK,Accommodation and food service activities,Skilled Trades Occupations,210786
2010,UK,Information and communication,Skilled Trades Occupations,39573
2010,UK,Financial and insurance activities,Skilled Trades Occupations,4899
2010,UK,"Real estate; Professional, scientific and technical",Skilled Trades Occupations,66070
2010,UK,Administrative and support service activities,Skilled Trades Occupations,127149
2010,UK,Public administration and defence; compulsory social security,Skilled Trades Occupations,36294
2010,UK,Education,Skilled Trades Occupations,39810
2010,UK,Human health and social work activities,Skilled Trades Occupations,42501
2010,UK,"Arts, entertainment and recreation",Skilled Trades Occupations,55168
2010,UK,Other service activities,Skilled Trades Occupations,58092
2010,UK,Total in all industries,Skilled Trades Occupations,2885056
2010,UK,Primary and utilities,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",45891
2010,UK,Manufacturing,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",80329
2010,UK,Construction,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",26732
2010,UK,Wholesale and motor trades,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",129355
2010,UK,Retail ,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",1332647
2010,UK,Transportation and storage,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",90404
2010,UK,Accommodation and food service activities,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",105246
2010,UK,Information and communication,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",52825
2010,UK,Financial and insurance activities,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",94649
2010,UK,"Real estate; Professional, scientific and technical","Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",97775
2010,UK,Administrative and support service activities,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",176273
2010,UK,Public administration and defence; compulsory social security,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",101677
2010,UK,Education,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",616870
2010,UK,Human health and social work activities,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",1281332
2010,UK,"Arts, entertainment and recreation","Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",96535
2010,UK,Other service activities,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",263087
2010,UK,Total in all industries,"Caring, Leisure And Other Service Occupations; and Sales And Customer Service Occupations",4591627
2010,UK,Primary and utilities,"Process, Plant And Machine Operatives; and Elementary Occupations",228670
2010,UK,Manufacturing,"Process, Plant And Machine Operatives; and Elementary Occupations",829672
2010,UK,Construction,"Process, Plant And Machine Operatives; and Elementary Occupations",279750
2010,UK,Wholesale and motor trades,"Process, Plant And Machine Operatives; and Elementary Occupations",261295
2010,UK,Retail ,"Process, Plant And Machine Operatives; and Elementary Occupations",401634
2010,UK,Transportation and storage,"Process, Plant And Machine Operatives; and Elementary Occupations",778173
2010,UK,Accommodation and food service activities,"Process, Plant And Machine Operatives; and Elementary Occupations",703255
2010,UK,Information and communication,"Process, Plant And Machine Operatives; and Elementary Occupations",29042
2010,UK,Financial and insurance activities,"Process, Plant And Machine Operatives; and Elementary Occupations",14952
2010,UK,"Real estate; Professional, scientific and technical","Process, Plant And Machine Operatives; and Elementary Occupations",49819
2010,UK,Administrative and support service activities,"Process, Plant And Machine Operatives; and Elementary Occupations",430989
2010,UK,Public administration and defence; compulsory social security,"Process, Plant And Machine Operatives; and Elementary Occupations",88225
2010,UK,Education,"Process, Plant And Machine Operatives; and Elementary Occupations",297851
2010,UK,Human health and social work activities,"Process, Plant And Machine Operatives; and Elementary Occupations",196858
2010,UK,"Arts, entertainment and recreation","Process, Plant And Machine Operatives; and Elementary Occupations",96465
2010,UK,Other service activities,"Process, Plant And Machine Operatives; and Elementary Occupations",60435
2010,UK,Total in all industries,"Process, Plant And Machine Operatives; and Elementary Occupations",4747085
2010,UK,Primary and utilities,Total in all occupations,818078
2010,UK,Manufacturing,Total in all occupations,2749118
2010,UK,Construction,Total in all occupations,1928811
2010,UK,Wholesale and motor trades,Total in all occupations,1088829
2010,UK,Retail ,Total in all occupations,2501717
2010,UK,Transportation and storage,Total in all occupations,1214080
2010,UK,Accommodation and food service activities,Total in all occupations,1299315
2010,UK,Information and communication,Total in all occupations,762719
2010,UK,Financial and insurance activities,Total in all occupations,800897
2010,UK,"Real estate; Professional, scientific and technical",Total in all occupations,1691784
2010,UK,Administrative and support service activities,Total in all occupations,1135650
2010,UK,Public administration and defence; compulsory social security,Total in all occupations,1670774
2010,UK,Education,Total in all occupations,2864139
2010,UK,Human health and social work activities,Total in all occupations,3553498
2010,UK,"Arts, entertainment and recreation",Total in all occupations,670713
2010,UK,Other service activities,Total in all occupations,687928
2010,UK,Total in all industries,Total in all occupations,25438050
2011,London ,Primary and utilities,"Managers, Directors And Senior Officials",5906
2011,London ,Manufacturing,"Managers, Directors And Senior Officials",28739
2011,London ,Construction,"Managers, Directors And Senior Officials",40987
2011,London ,Wholesale and motor trades,"Managers, Directors And Senior Officials",21695
2011,London ,Retail ,"Managers, Directors And Senior Officials",51174
2011,London ,Transportation and storage,"Managers, Directors And Senior Officials",19846
2011,London ,Accommodation and food service activities,"Managers, Directors And Senior Officials",33949
2011,London ,Information and communication,"Managers, Directors And Senior Officials",34198
2011,London ,Financial and insurance activities,"Managers, Directors And Senior Officials",79388
2011,London ,Real estate,"Managers, Directors And Senior Officials",17432
2011,London ,"Professional, scientific and technical","Managers, Directors And Senior Officials",70890
2011,London ,Administrative and support service activities,"Managers, Directors And Senior Officials",28876
2011,London ,Public administration and defence; compulsory social security,"Managers, Directors And Senior Officials",31171
2011,London ,Education,"Managers, Directors And Senior Officials",10545
2011,London ,Human health and social work activities,"Managers, Directors And Senior Officials",35073
2011,London ,"Arts, entertainment and recreation","Managers, Directors And Senior Officials",15975
2011,London ,Other service activities,"Managers, Directors And Senior Officials",10980
2011,London ,Total in all industries,"Managers, Directors And Senior Officials",536824
2011,London ,Primary and utilities,Professional Occupations,8961
2011,London ,Manufacturing,Professional Occupations,29029
2011,London ,Construction,Professional Occupations,41665
2011,London ,Wholesale and motor trades,Professional Occupations,6059
2011,London ,Retail ,Professional Occupations,23741
2011,London ,Transportation and storage,Professional Occupations,15935
2011,London ,Accommodation and food service activities,Professional Occupations,3017
2011,London ,Information and communication,Professional Occupations,138725
2011,London ,Financial and insurance activities,Professional Occupations,89117
2011,London ,Real estate,Professional Occupations,5266
2011,London ,"Professional, scientific and technical",Professional Occupations,205699
2011,London ,Administrative and support service activities,Professional Occupations,13732
2011,London ,Public administration and defence; compulsory social security,Professional Occupations,72407
2011,London ,Education,Professional Occupations,237037
2011,London ,Human health and social work activities,Professional Occupations,196531
2011,London ,"Arts, entertainment and recreation",Professional Occupations,22250
2011,London ,Other service activities,Professional Occupations,28331
2011,London ,Total in all industries,Professional Occupations,1137502
2011,London,Primary and utilities,Associate Professional And Technical Occupations,4948
2011,London,Manufacturing,Associate Professional And Technical Occupations,31472
2011,London,Construction,Associate Professional And Technical Occupations,14069
2011,London,Wholesale and motor trades,Associate Professional And Technical Occupations,18285
2011,London,Retail ,Associate Professional And Technical Occupations,27534
2011,London,Transportation and storage,Associate Professional And Technical Occupations,20775
2011,London,Accommodation and food service activities,Associate Professional And Technical Occupations,8952
2011,London,Information and communication,Associate Professional And Technical Occupations,94859
2011,London,Financial and insurance activities,Associate Professional And Technical Occupations,132599
2011,London,Real estate,Associate Professional And Technical Occupations,18348
2011,London,"Professional, scientific and technical",Associate Professional And Technical Occupations,126657
2011,London,Administrative and support service activities,Associate Professional And Technical Occupations,31150
2011,London,Public administration and defence; compulsory social security,Associate Professional And Technical Occupations,105530
2011,London,Education,Associate Professional And Technical Occupations,47142
2011,London,Human health and social work activities,Associate Professional And Technical Occupations,70518
2011,London,"Arts, entertainment and recreation",Associate Professional And Technical Occupations,69019
2011,London,Other service activities,Associate Professional And Technical Occupations,20350
2011,London,Total in all industries,Associate Professional And Technical Occupations,842207
2011,London,Primary and utilities,Administrative And Secretarial Occupations,4860
2011,London,Manufacturing,Administrative And Secretarial Occupations,17906
2011,London,Construction,Administrative And Secretarial Occupations,20026
2011,London,Wholesale and motor trades,Administrative And Secretarial Occupations,12477
2011,London,Retail ,Administrative And Secretarial Occupations,19220
2011,London,Transportation and storage,Administrative And Secretarial Occupations,18799
2011,London,Accommodation and food service activities,Administrative And Secretarial Occupations,12048
2011,London,Information and communication,Administrative And Secretarial Occupations,17558
2011,London,Financial and insurance activities,Administrative And Secretarial Occupations,68118
2011,London,Real estate,Administrative And Secretarial Occupations,7596
2011,London,"Professional, scientific and technical",Administrative And Secretarial Occupations,61216
2011,London,Administrative and support service activities,Administrative And Secretarial Occupations,20420
2011,London,Public administration and defence; compulsory social security,Administrative And Secretarial Occupations,66858
2011,London,Education,Administrative And Secretarial Occupations,26225
2011,London,Human health and social work activities,Administrative And Secretarial Occupations,56038
2011,London,"Arts, entertainment and recreation",Administrative And Secretarial Occupations,19670
2011,London,Other service activities,Administrative And Secretarial Occupations,12317
2011,London,Total in all industries,Administrative And Secretarial Occupations,461352
2011,London,Primary and utilities,Skilled Trades Occupations,5246
2011,London,Manufacturing,Skilled Trades Occupations,27648
2011,London,Construction,Skilled Trades Occupations,146679
2011,London,Wholesale and motor trades,Skilled Trades Occupations,13658
2011,London,Retail ,Skilled Trades Occupations,11144
2011,London,Transportation and storage,Skilled Trades Occupations,8554
2011,London,Accommodation and food service activities,Skilled Trades Occupations,40008
